,show,season,episode_number,title,airdate,rating,total_votes
326,friends,8,22,The One Where Rachel Is Late,9 May 2002,8.2,"(3,876)"
327,friends,8,23,The One Where Rachel Has a Baby: Part 1,16 May 2002,8.7,"(4,232)"
328,friends,8,24,The One Where Rachel Has a Baby: Part 2,16 May 2002,8.8,"(4,563)"
329,friends,9,1,The One Where No One Proposes,26 Sep. 2002,8.5,"(4,308)"
330,friends,9,2,The One Where Emma Cries,3 Oct. 2002,8.4,"(4,297)"
331,friends,9,3,The One with the Pediatrician,10 Oct. 2002,8.1,"(3,976)"
332,friends,9,4,The One with the Sharks,17 Oct. 2002,8.0,"(4,010)"
333,friends,9,5,The One with Phoebe's Birthday Dinner,31 Oct. 2002,8.3,"(4,113)"
334,friends,9,6,The One with the Male Nanny,7 Nov. 2002,8.2,"(4,298)"
335,friends,9,7,The One with Ross's Inappropriate Song,14 Nov. 2002,8.5,"(4,305)"
336,friends,9,8,The One with Rachel's Other Sister,21 Nov. 2002,8.7,"(4,773)"
337,friends,9,9,The One with Rachel's Phone Number,5 Dec. 2002,8.0,"(3,950)"
338,friends,9,10,The One with Christmas in Tulsa,12 Dec. 2002,7.2,"(4,080)"
339,friends,9,11,The One Where Rachel Goes Back to Work,9 Jan. 2003,7.8,"(3,816)"
340,friends,9,12,The One with Phoebe's Rats,16 Jan. 2003,7.8,"(3,934)"
341,friends,9,13,The One Where Monica Sings,30 Jan. 2003,8.0,"(3,909)"
342,friends,9,14,The One with the Blind Dates,6 Feb. 2003,8.1,"(3,848)"
343,friends,9,15,The One with the Mugging,13 Feb. 2003,8.2,"(3,870)"
344,friends,9,16,The One with the Boob Job,20 Feb. 2003,8.1,"(3,783)"
345,friends,9,17,The One with the Memorial Service,13 Mar. 2003,8.3,"(3,949)"
346,friends,9,18,The One with the Lottery,3 Apr. 2003,8.5,"(4,089)"
347,friends,9,19,The One with Rachel's Dream,17 Apr. 2003,8.0,"(3,823)"
348,friends,9,20,The One with the Soap Opera Party,24 Apr. 2003,8.1,"(3,842)"
349,friends,9,21,The One with the Fertility Test,1 May 2003,8.1,"(3,750)"
350,friends,9,22,The One with the Donor,8 May 2003,7.6,"(3,840)"
351,friends,9,23,The One in Barbados,15 May 2003,8.3,"(4,037)"
352,friends,9,24,The One in Barbados,15 May 2003,8.5,"(4,190)"
353,friends,10,1,The One After Joey and Rachel Kiss,25 Sep. 2003,8.4,"(4,535)"
354,friends,10,2,The One Where Ross Is Fine,2 Oct. 2003,8.7,"(4,891)"
355,friends,10,3,The One with Ross's Tan,9 Oct. 2003,8.7,"(4,752)"
356,friends,10,4,The One with the Cake,23 Oct. 2003,8.2,"(4,151)"
357,friends,10,5,The One Where Rachel's Sister Babysits,30 Oct. 2003,8.1,"(4,093)"
358,friends,10,6,The One with Ross' Grant,6 Nov. 2003,8.0,"(4,141)"
359,friends,10,7,The One with the Home Study,13 Nov. 2003,8.1,"(3,981)"
360,friends,10,8,The One with the Late Thanksgiving,20 Nov. 2003,8.8,"(4,806)"
361,friends,10,9,The One with the Birth Mother,8 Jan. 2004,8.5,"(4,202)"
362,friends,10,10,The One Where Chandler Gets Caught,15 Jan. 2004,7.8,"(4,037)"
363,friends,10,11,The One Where the Stripper Cries,5 Feb. 2004,8.9,"(5,268)"
364,friends,10,12,The One with Phoebe's Wedding,12 Feb. 2004,8.8,"(4,666)"
365,friends,10,13,The One Where Joey Speaks French,19 Feb. 2004,8.4,"(4,433)"
366,friends,10,14,The One with Princess Consuela,26 Feb. 2004,8.5,"(4,296)"
367,friends,10,15,The One Where Estelle Dies,22 Apr. 2004,8.4,"(4,049)"
368,friends,10,16,The One with Rachel's Going Away Party,29 Apr. 2004,8.8,"(4,683)"
369,friends,10,17,The Last One,6 May 2004,9.6,"(15,378)"
370,big_bang_theory,1,0,Unaired Pilot,1 May 2006,6.5,"(2,145)"
371,big_bang_theory,1,1,Pilot,24 Sep. 2007,8.2,"(6,523)"
372,big_bang_theory,1,2,The Big Bran Hypothesis,1 Oct. 2007,8.2,"(5,256)"
373,big_bang_theory,1,3,The Fuzzy Boots Corollary,8 Oct. 2007,7.6,"(4,693)"
374,big_bang_theory,1,4,The Luminous Fish Effect,15 Oct. 2007,8.0,"(4,729)"
375,big_bang_theory,1,5,The Hamburger Postulate,22 Oct. 2007,7.9,"(4,509)"
376,big_bang_theory,1,6,The Middle Earth Paradigm,29 Oct. 2007,8.3,"(4,694)"
377,big_bang_theory,1,7,The Dumpling Paradox,5 Nov. 2007,8.1,"(4,430)"
378,big_bang_theory,1,8,The Grasshopper Experiment,12 Nov. 2007,8.2,"(4,459)"
379,big_bang_theory,1,9,The Cooper-Hofstadter Polarization,17 Mar. 2008,8.0,"(4,291)"
380,big_bang_theory,1,10,The Loobenfeld Decay,24 Mar. 2008,8.0,"(4,409)"
381,big_bang_theory,1,11,The Pancake Batter Anomaly,31 Mar. 2008,8.2,"(4,382)"
382,big_bang_theory,1,12,The Jerusalem Duality,14 Apr. 2008,7.8,"(4,164)"
383,big_bang_theory,1,13,The Bat Jar Conjecture,21 Apr. 2008,8.3,"(4,292)"
384,big_bang_theory,1,14,The Nerdvana Annihilation,28 Apr. 2008,8.0,"(4,218)"
385,big_bang_theory,1,15,The Pork Chop Indeterminacy,5 May 2008,8.2,"(4,437)"
386,big_bang_theory,1,16,The Peanut Reaction,12 May 2008,8.3,"(4,179)"
387,big_bang_theory,1,17,The Tangerine Factor,19 May 2008,8.5,"(4,380)"
388,big_bang_theory,2,1,The Bad Fish Paradigm,22 Sep. 2008,8.2,"(4,251)"
389,big_bang_theory,2,2,The Codpiece Topology,29 Sep. 2008,8.0,"(3,926)"
390,big_bang_theory,2,3,The Barbarian Sublimation,6 Oct. 2008,8.7,"(4,559)"
391,big_bang_theory,2,4,The Griffin Equivalency,13 Oct. 2008,7.9,"(3,954)"
392,big_bang_theory,2,5,The Euclid Alternative,20 Oct. 2008,8.3,"(4,056)"
393,big_bang_theory,2,6,The Cooper-Nowitzki Theorem,3 Nov. 2008,8.2,"(4,082)"
394,big_bang_theory,2,7,The Panty Piñata Polarization,10 Nov. 2008,8.6,"(4,326)"
395,big_bang_theory,2,8,The Lizard-Spock Expansion,17 Nov. 2008,8.1,"(3,903)"
396,big_bang_theory,2,9,The White Asparagus Triangulation,24 Nov. 2008,8.1,"(3,859)"
397,big_bang_theory,2,10,The Vartabedian Conundrum,8 Dec. 2008,7.7,"(3,782)"
398,big_bang_theory,2,11,The Bath Item Gift Hypothesis,15 Dec. 2008,9.1,"(6,366)"
399,big_bang_theory,2,12,The Killer Robot Instability,12 Jan. 2009,7.9,"(3,809)"
400,big_bang_theory,2,13,The Friendship Algorithm,19 Jan. 2009,7.9,"(3,802)"
401,big_bang_theory,2,14,The Financial Permeability,2 Feb. 2009,8.0,"(3,772)"
402,big_bang_theory,2,15,The Maternal Capacitance,9 Feb. 2009,8.8,"(4,553)"
403,big_bang_theory,2,16,The Cushion Saturation,2 Mar. 2009,8.1,"(3,789)"
404,big_bang_theory,2,17,The Terminator Decoupling,9 Mar. 2009,8.1,"(4,123)"
405,big_bang_theory,2,18,The Work Song Nanocluster,16 Mar. 2009,8.1,"(3,798)"
406,big_bang_theory,2,19,The Dead Hooker Juxtaposition,30 Mar. 2009,8.1,"(3,841)"
407,big_bang_theory,2,20,The Hofstadter Isotope,13 Apr. 2009,7.9,"(3,683)"
408,big_bang_theory,2,21,The Vegas Renormalization,27 Apr. 2009,8.5,"(3,986)"
409,big_bang_theory,2,22,The Classified Materials Turbulence,4 May 2009,8.1,"(3,650)"
410,big_bang_theory,2,23,The Monopolar Expedition,11 May 2009,8.2,"(3,762)"
411,big_bang_theory,3,1,The Electric Can Opener Fluctuation,21 Sep. 2009,8.3,"(4,035)"
412,big_bang_theory,3,2,The Jiminy Conjecture,28 Sep. 2009,7.8,"(3,689)"
413,big_bang_theory,3,3,The Gothowitz Deviation,5 Oct. 2009,8.1,"(3,781)"
414,big_bang_theory,3,4,The Pirate Solution,12 Oct. 2009,8.0,"(3,695)"
415,big_bang_theory,3,5,The Creepy Candy Coating Corollary,19 Oct. 2009,8.3,"(3,786)"
416,big_bang_theory,3,6,The Cornhusker Vortex,2 Nov. 2009,7.5,"(3,572)"
417,big_bang_theory,3,7,The Guitarist Amplification,9 Nov. 2009,7.8,"(3,582)"
418,big_bang_theory,3,8,The Adhesive Duck Deficiency,16 Nov. 2009,8.9,"(5,081)"
419,big_bang_theory,3,9,The Vengeance Formulation,23 Nov. 2009,8.3,"(3,776)"
420,big_bang_theory,3,10,The Gorilla Experiment,7 Dec. 2009,8.5,"(3,834)"
421,big_bang_theory,3,11,The Maternal Congruence,14 Dec. 2009,8.3,"(3,726)"
422,big_bang_theory,3,12,The Psychic Vortex,11 Jan. 2010,8.3,"(3,671)"
423,big_bang_theory,3,13,The Bozeman Reaction,18 Jan. 2010,8.0,"(3,567)"
424,big_bang_theory,3,14,The Einstein Approximation,1 Feb. 2010,8.4,"(3,891)"
425,big_bang_theory,3,15,The Large Hadron Collision,8 Feb. 2010,8.0,"(3,508)"
426,big_bang_theory,3,16,The Excelsior Acquisition,1 Mar. 2010,8.2,"(3,620)"
427,big_bang_theory,3,17,The Precious Fragmentation,8 Mar. 2010,8.4,"(3,827)"
428,big_bang_theory,3,18,The Pants Alternative,22 Mar. 2010,8.4,"(3,755)"
429,big_bang_theory,3,19,The Wheaton Recurrence,12 Apr. 2010,7.9,"(3,508)"
430,big_bang_theory,3,20,The Spaghetti Catalyst,3 May 2010,8.1,"(3,511)"
431,big_bang_theory,3,21,The Plimpton Stimulation,10 May 2010,8.1,"(3,755)"
432,big_bang_theory,3,22,The Staircase Implementation,17 May 2010,9.0,"(4,886)"
433,big_bang_theory,3,23,The Lunar Excitation,24 May 2010,8.6,"(3,832)"
434,big_bang_theory,4,1,The Robotic Manipulation,23 Sep. 2010,8.7,"(4,278)"
435,big_bang_theory,4,2,The Cruciferous Vegetable Amplification,30 Sep. 2010,8.3,"(3,825)"
436,big_bang_theory,4,3,The Zazzy Substitution,7 Oct. 2010,7.9,"(3,600)"
437,big_bang_theory,4,4,The Hot Troll Deviation,14 Oct. 2010,8.0,"(3,604)"
438,big_bang_theory,4,5,The Desperation Emanation,21 Oct. 2010,7.7,"(3,443)"
439,big_bang_theory,4,6,The Irish Pub Formulation,28 Oct. 2010,8.0,"(3,512)"
440,big_bang_theory,4,7,The Apology Insufficiency,4 Nov. 2010,8.0,"(3,550)"
441,big_bang_theory,4,8,The 21-Second Excitation,11 Nov. 2010,8.1,"(3,545)"
442,big_bang_theory,4,9,The Boyfriend Complexity,18 Nov. 2010,8.4,"(3,710)"
443,big_bang_theory,4,10,The Alien Parasite Hypothesis,9 Dec. 2010,7.7,"(3,427)"
444,big_bang_theory,4,11,The Justice League Recombination,16 Dec. 2010,8.7,"(3,954)"
445,big_bang_theory,4,12,The Bus Pants Utilization,6 Jan. 2011,7.6,"(3,418)"
446,big_bang_theory,4,13,The Love Car Displacement,20 Jan. 2011,8.2,"(3,681)"
447,big_bang_theory,4,14,The Thespian Catalyst,3 Feb. 2011,7.7,"(3,484)"
448,big_bang_theory,4,15,The Benefactor Factor,10 Feb. 2011,7.7,"(3,428)"
449,big_bang_theory,4,16,The Cohabitation Formulation,17 Feb. 2011,7.9,"(3,325)"
450,big_bang_theory,4,17,The Toast Derivation,24 Feb. 2011,7.9,"(3,362)"
451,big_bang_theory,4,18,The Prestidigitation Approximation,10 Mar. 2011,8.1,"(3,531)"
452,big_bang_theory,4,19,The Zarnecki Incursion,31 Mar. 2011,8.0,"(3,429)"
453,big_bang_theory,4,20,The Herb Garden Germination,7 Apr. 2011,8.2,"(3,416)"
454,big_bang_theory,4,21,The Agreement Dissection,28 Apr. 2011,8.2,"(3,502)"
455,big_bang_theory,4,22,The Wildebeest Implementation,5 May 2011,7.8,"(3,302)"
456,big_bang_theory,4,23,The Engagement Reaction,12 May 2011,8.0,"(3,355)"
457,big_bang_theory,4,24,The Roommate Transmogrification,19 May 2011,8.5,"(3,580)"
458,big_bang_theory,5,1,The Skank Reflex Analysis,22 Sep. 2011,8.0,"(4,010)"
459,big_bang_theory,5,2,The Infestation Hypothesis,22 Sep. 2011,8.0,"(3,539)"
460,big_bang_theory,5,3,The Pulled Groin Extrapolation,29 Sep. 2011,7.7,"(3,393)"
461,big_bang_theory,5,4,The Wiggly Finger Catalyst,6 Oct. 2011,7.8,"(3,444)"
462,big_bang_theory,5,5,The Russian Rocket Reaction,13 Oct. 2011,8.0,"(3,412)"
463,big_bang_theory,5,6,The Rhinitis Revelation,20 Oct. 2011,7.5,"(3,352)"
464,big_bang_theory,5,7,The Good Guy Fluctuation,27 Oct. 2011,8.5,"(4,114)"
465,big_bang_theory,5,8,The Isolation Permutation,3 Nov. 2011,7.6,"(3,342)"
466,big_bang_theory,5,9,The Ornithophobia Diffusion,10 Nov. 2011,8.1,"(3,508)"
467,big_bang_theory,5,10,The Flaming Spittoon Acquisition,17 Nov. 2011,7.9,"(3,390)"
468,big_bang_theory,5,11,The Speckerman Recurrence,8 Dec. 2011,7.3,"(3,342)"
469,big_bang_theory,5,12,The Shiny Trinket Maneuver,12 Jan. 2012,7.6,"(3,352)"
470,big_bang_theory,5,13,The Recombination Hypothesis,19 Jan. 2012,8.1,"(3,533)"
471,big_bang_theory,5,14,The Beta Test Initiation,26 Jan. 2012,8.2,"(3,562)"
472,big_bang_theory,5,15,The Friendship Contraction,2 Feb. 2012,7.7,"(3,232)"
473,big_bang_theory,5,16,The Vacation Solution,9 Feb. 2012,7.6,"(3,212)"
474,big_bang_theory,5,17,The Rothman Disintegration,16 Feb. 2012,7.8,"(3,284)"
475,big_bang_theory,5,18,The Werewolf Transformation,23 Feb. 2012,8.2,"(3,487)"
476,big_bang_theory,5,19,The Weekend Vortex,8 Mar. 2012,8.1,"(3,318)"
477,big_bang_theory,5,20,The Transporter Malfunction,29 Mar. 2012,8.1,"(3,445)"
478,big_bang_theory,5,21,The Hawking Excitation,5 Apr. 2012,8.5,"(3,843)"
479,big_bang_theory,5,22,The Stag Convergence,26 Apr. 2012,7.7,"(3,291)"
480,big_bang_theory,5,23,The Launch Acceleration,3 May 2012,8.1,"(3,248)"
481,big_bang_theory,5,24,The Countdown Reflection,10 May 2012,8.5,"(3,702)"
482,big_bang_theory,6,1,The Date Night Variable,27 Sep. 2012,7.6,"(4,205)"
483,big_bang_theory,6,2,The Decoupling Fluctuation,4 Oct. 2012,7.6,"(3,386)"
484,big_bang_theory,6,3,The Higgs Boson Observation,11 Oct. 2012,7.9,"(3,398)"
485,big_bang_theory,6,4,The Re-Entry Minimization,18 Oct. 2012,8.2,"(3,621)"
486,big_bang_theory,6,5,The Holographic Excitation,25 Oct. 2012,8.0,"(3,364)"
487,big_bang_theory,6,6,The Extract Obliteration,1 Nov. 2012,7.8,"(3,243)"
488,big_bang_theory,6,7,The Habitation Configuration,8 Nov. 2012,7.7,"(3,215)"
489,big_bang_theory,6,8,The 43 Peculiarity,15 Nov. 2012,8.4,"(3,738)"
490,big_bang_theory,6,9,The Parking Spot Escalation,29 Nov. 2012,8.2,"(3,623)"
491,big_bang_theory,6,10,The Fish Guts Displacement,6 Dec. 2012,8.0,"(3,409)"
492,big_bang_theory,6,11,The Santa Simulation,13 Dec. 2012,7.8,"(3,292)"
493,big_bang_theory,6,12,The Egg Salad Equivalency,3 Jan. 2013,8.4,"(3,696)"
494,big_bang_theory,6,13,The Bakersfield Expedition,10 Jan. 2013,8.4,"(3,694)"
495,big_bang_theory,6,14,The Cooper/Kripke Inversion,31 Jan. 2013,7.8,"(3,249)"
496,big_bang_theory,6,15,The Spoiler Alert Segmentation,7 Feb. 2013,8.2,"(3,379)"
497,big_bang_theory,6,16,The Tangible Affection Proof,14 Feb. 2013,7.8,"(3,284)"
498,big_bang_theory,6,17,The Monster Isolation,21 Feb. 2013,7.6,"(3,135)"
499,big_bang_theory,6,18,The Contractual Obligation Implementation,7 Mar. 2013,7.7,"(3,214)"
500,big_bang_theory,6,19,The Closet Reconfiguration,14 Mar. 2013,8.1,"(3,387)"
501,big_bang_theory,6,20,The Tenure Turbulence,4 Apr. 2013,8.0,"(3,278)"
502,big_bang_theory,6,21,The Closure Alternative,25 Apr. 2013,8.0,"(3,248)"
503,big_bang_theory,6,22,The Proton Resurgence,2 May 2013,7.9,"(3,354)"
504,big_bang_theory,6,23,The Love Spell Potential,9 May 2013,8.1,"(3,409)"
505,big_bang_theory,6,24,The Bon Voyage Reaction,16 May 2013,7.7,"(3,209)"
506,big_bang_theory,7,1,The Hofstadter Insufficiency,26 Sep. 2013,7.8,"(3,601)"
507,big_bang_theory,7,2,The Deception Verification,26 Sep. 2013,8.0,"(3,551)"
508,big_bang_theory,7,3,The Scavenger Vortex,3 Oct. 2013,8.7,"(4,306)"
509,big_bang_theory,7,4,The Raiders Minimization,10 Oct. 2013,7.9,"(3,269)"
510,big_bang_theory,7,5,The Workplace Proximity,17 Oct. 2013,7.6,"(3,124)"
511,big_bang_theory,7,6,The Romance Resonance,24 Oct. 2013,8.4,"(3,736)"
512,big_bang_theory,7,7,The Proton Displacement,7 Nov. 2013,7.7,"(3,186)"
513,big_bang_theory,7,8,The Itchy Brain Simulation,14 Nov. 2013,7.6,"(3,159)"
514,big_bang_theory,7,9,The Thanksgiving Decoupling,21 Nov. 2013,8.8,"(4,388)"
515,big_bang_theory,7,10,The Discovery Dissipation,5 Dec. 2013,7.6,"(2,966)"
516,big_bang_theory,7,11,The Cooper Extraction,12 Dec. 2013,8.1,"(3,311)"
517,big_bang_theory,7,12,The Hesitation Ramification,2 Jan. 2014,7.4,"(3,030)"
518,big_bang_theory,7,13,The Occupation Recalibration,9 Jan. 2014,7.5,"(3,005)"
519,big_bang_theory,7,14,The Convention Conundrum,30 Jan. 2014,7.9,"(3,251)"
520,big_bang_theory,7,15,The Locomotive Manipulation,6 Feb. 2014,8.2,"(3,438)"
521,big_bang_theory,7,16,The Table Polarization,27 Feb. 2014,7.6,"(2,905)"
522,big_bang_theory,7,17,The Friendship Turbulence,6 Mar. 2014,7.4,"(2,867)"
523,big_bang_theory,7,18,The Mommy Observation,13 Mar. 2014,7.4,"(2,947)"
524,big_bang_theory,7,19,The Indecision Amalgamation,3 Apr. 2014,8.1,"(3,187)"
525,big_bang_theory,7,20,The Relationship Diremption,10 Apr. 2014,8.0,"(2,990)"
526,big_bang_theory,7,21,The Anything Can Happen Recurrence,24 Apr. 2014,7.5,"(2,845)"
527,big_bang_theory,7,22,The Proton Transmogrification,1 May 2014,7.7,"(2,993)"
528,big_bang_theory,7,23,The Gorilla Dissolution,8 May 2014,7.8,"(2,981)"
529,big_bang_theory,7,24,The Status Quo Combustion,15 May 2014,8.0,"(3,059)"
530,big_bang_theory,8,1,The Locomotion Interruption,22 Sep. 2014,7.2,"(3,555)"
531,big_bang_theory,8,2,The Junior Professor Solution,22 Sep. 2014,7.5,"(3,297)"
532,big_bang_theory,8,3,The First Pitch Insufficiency,29 Sep. 2014,7.0,"(3,223)"
533,big_bang_theory,8,4,The Hook-up Reverberation,6 Oct. 2014,7.2,"(3,038)"
534,big_bang_theory,8,5,The Focus Attenuation,13 Oct. 2014,7.4,"(3,123)"
535,big_bang_theory,8,6,The Expedition Approximation,20 Oct. 2014,7.2,"(2,984)"
536,big_bang_theory,8,7,The Misinterpretation Agitation,30 Oct. 2014,7.7,"(3,283)"
537,big_bang_theory,8,8,The Prom Equivalency,6 Nov. 2014,8.0,"(3,272)"
538,big_bang_theory,8,9,The Septum Deviation,13 Nov. 2014,7.5,"(2,909)"
539,big_bang_theory,8,10,The Champagne Reflection,20 Nov. 2014,7.0,"(2,978)"
540,big_bang_theory,8,11,The Clean Room Infiltration,11 Dec. 2014,7.4,"(2,877)"
541,big_bang_theory,8,12,The Space Probe Disintegration,8 Jan. 2015,7.2,"(2,785)"
542,big_bang_theory,8,13,The Anxiety Optimization,29 Jan. 2015,7.4,"(2,778)"
543,big_bang_theory,8,14,The Troll Manifestation,5 Feb. 2015,8.0,"(3,018)"
544,big_bang_theory,8,15,The Comic Book Store Regeneration,19 Feb. 2015,8.0,"(3,076)"
545,big_bang_theory,8,16,The Intimacy Acceleration,26 Feb. 2015,7.8,"(2,895)"
546,big_bang_theory,8,17,The Colonization Application,5 Mar. 2015,7.5,"(2,731)"
547,big_bang_theory,8,18,The Leftover Thermalization,12 Mar. 2015,7.3,"(2,700)"
548,big_bang_theory,8,19,The Skywalker Incursion,2 Apr. 2015,7.5,"(2,714)"
549,big_bang_theory,8,20,The Fortification Implementation,9 Apr. 2015,7.5,"(2,691)"
550,big_bang_theory,8,21,The Communication Deterioration,16 Apr. 2015,7.0,"(2,639)"
551,big_bang_theory,8,22,The Graduation Transmission,23 Apr. 2015,7.3,"(2,686)"
552,big_bang_theory,8,23,The Maternal Combustion,30 Apr. 2015,7.5,"(2,746)"
553,big_bang_theory,8,24,The Commitment Determination,7 May 2015,7.9,"(3,165)"
554,big_bang_theory,9,1,The Matrimonial Momentum,21 Sep. 2015,6.8,"(3,506)"
555,big_bang_theory,9,2,The Separation Oscillation,28 Sep. 2015,7.3,"(2,960)"
556,big_bang_theory,9,3,The Bachelor Party Corrosion,5 Oct. 2015,7.7,"(3,012)"
557,big_bang_theory,9,4,The 2003 Approximation,12 Oct. 2015,7.4,"(2,839)"
558,big_bang_theory,9,5,The Perspiration Implementation,19 Oct. 2015,7.4,"(2,756)"
559,big_bang_theory,9,6,The Helium Insufficiency,26 Oct. 2015,7.2,"(2,810)"
560,big_bang_theory,9,7,The Spock Resonance,5 Nov. 2015,7.9,"(2,903)"
561,big_bang_theory,9,8,The Mystery Date Observation,12 Nov. 2015,7.9,"(2,903)"
562,big_bang_theory,9,9,The Platonic Permutation,19 Nov. 2015,7.8,"(2,849)"
563,big_bang_theory,9,10,The Earworm Reverberation,10 Dec. 2015,8.3,"(3,294)"
564,big_bang_theory,9,11,The Opening Night Excitation,17 Dec. 2015,9.0,"(4,940)"
565,big_bang_theory,9,12,The Sales Call Sublimation,7 Jan. 2016,7.4,"(2,602)"
566,big_bang_theory,9,13,The Empathy Optimization,14 Jan. 2016,7.4,"(2,624)"
567,big_bang_theory,9,14,The Meemaw Materialization,4 Feb. 2016,7.5,"(2,657)"
568,big_bang_theory,9,15,The Valentino Submergence,11 Feb. 2016,7.5,"(2,607)"
569,big_bang_theory,9,16,The Positive Negative Reaction,18 Feb. 2016,7.4,"(2,706)"
570,big_bang_theory,9,17,The Celebration Experimentation,25 Feb. 2016,7.5,"(2,728)"
571,big_bang_theory,9,18,The Application Deterioration,10 Mar. 2016,7.5,"(2,562)"
572,big_bang_theory,9,19,The Solder Excursion Diversion,31 Mar. 2016,7.4,"(2,482)"
573,big_bang_theory,9,20,The Big Bear Precipitation,7 Apr. 2016,7.4,"(2,448)"
574,big_bang_theory,9,21,The Viewing Party Combustion,21 Apr. 2016,7.4,"(2,455)"
575,big_bang_theory,9,22,The Fermentation Bifurcation,28 Apr. 2016,7.4,"(2,391)"
576,big_bang_theory,9,23,The Line Substitution Solution,5 May 2016,7.3,"(2,399)"
577,big_bang_theory,9,24,The Convergence Convergence,12 May 2016,7.8,"(2,736)"
578,big_bang_theory,10,1,The Conjugal Conjecture,19 Sep. 2016,7.7,"(3,233)"
579,big_bang_theory,10,2,The Military Miniaturization,26 Sep. 2016,7.3,"(2,608)"
580,big_bang_theory,10,3,The Dependence Transcendence,3 Oct. 2016,7.2,"(2,499)"
581,big_bang_theory,10,4,The Cohabitation Experimentation,10 Oct. 2016,7.9,"(2,742)"
582,big_bang_theory,10,5,The Hot Tub Contamination,17 Oct. 2016,7.4,"(2,460)"
583,big_bang_theory,10,6,The Fetal Kick Catalyst,27 Oct. 2016,7.4,"(2,507)"
584,big_bang_theory,10,7,The Veracity Elasticity,3 Nov. 2016,7.9,"(2,656)"
585,big_bang_theory,10,8,The Brain Bowl Incubation,10 Nov. 2016,8.0,"(2,751)"
586,big_bang_theory,10,9,The Geology Elevation,17 Nov. 2016,7.4,"(2,405)"
587,big_bang_theory,10,10,The Property Division Collision,1 Dec. 2016,7.3,"(2,402)"
588,big_bang_theory,10,11,The Birthday Synchronicity,15 Dec. 2016,7.5,"(2,456)"
589,big_bang_theory,10,12,The Holiday Summation,5 Jan. 2017,7.3,"(2,475)"
590,big_bang_theory,10,13,The Romance Recalibration,19 Jan. 2017,6.9,"(2,349)"
591,big_bang_theory,10,14,The Emotion Detection Automation,2 Feb. 2017,7.2,"(2,317)"
592,big_bang_theory,10,15,The Locomotion Reverberation,9 Feb. 2017,7.3,"(2,286)"
593,big_bang_theory,10,16,The Allowance Evaporation,16 Feb. 2017,7.1,"(2,201)"
594,big_bang_theory,10,17,The Comic-Con Conundrum,23 Feb. 2017,7.4,"(2,254)"
595,big_bang_theory,10,18,The Escape Hatch Identification,9 Mar. 2017,7.1,"(2,206)"
596,big_bang_theory,10,19,The Collaboration Fluctuation,30 Mar. 2017,7.1,"(2,247)"
597,big_bang_theory,10,20,The Recollection Dissipation,6 Apr. 2017,7.1,"(2,217)"
598,big_bang_theory,10,21,The Separation Agitation,13 Apr. 2017,7.2,"(2,253)"
599,big_bang_theory,10,22,The Cognition Regeneration,27 Apr. 2017,6.7,"(2,193)"
600,big_bang_theory,10,23,The Gyroscopic Collapse,4 May 2017,7.1,"(2,174)"
601,big_bang_theory,10,24,The Long Distance Dissonance,11 May 2017,8.5,"(3,128)"
602,big_bang_theory,11,1,The Proposal Proposal,25 Sep. 2017,7.5,"(2,762)"
603,big_bang_theory,11,2,The Retraction Reaction,2 Oct. 2017,7.2,"(2,444)"
604,big_bang_theory,11,3,The Relaxation Integration,9 Oct. 2017,7.0,"(2,298)"
605,big_bang_theory,11,4,The Explosion Implosion,16 Oct. 2017,7.1,"(2,235)"
606,big_bang_theory,11,5,The Collaboration Contamination,23 Oct. 2017,7.3,"(2,255)"
607,big_bang_theory,11,6,The Proton Regeneration,2 Nov. 2017,7.2,"(2,229)"
608,big_bang_theory,11,7,The Geology Methodology,9 Nov. 2017,7.4,"(2,255)"
609,big_bang_theory,11,8,The Tesla Recoil,16 Nov. 2017,7.1,"(2,163)"
610,big_bang_theory,11,9,The Bitcoin Entanglement,30 Nov. 2017,7.7,"(2,352)"
611,big_bang_theory,11,10,The Confidence Erosion,7 Dec. 2017,7.3,"(2,178)"
612,big_bang_theory,11,11,The Celebration Reverberation,14 Dec. 2017,7.1,"(2,120)"
613,big_bang_theory,11,12,The Matrimonial Metric,4 Jan. 2018,7.4,"(2,165)"
614,big_bang_theory,11,13,The Solo Oscillation,11 Jan. 2018,7.2,"(2,148)"
